Accession,MM mean abundances (Scaled),MM mean abundances (Scaled-Normalized),MM + Nitrogen mean abundances (Scaled),MM + Nitrogen mean abundances (Scaled-Normalized),MM mean abundances (Raw),MM mean abundances (Raw-Normalized),MM + Nitrogen mean abundances (Raw),MM + Nitrogen mean abundances (Raw-Normalized)
AO090020000405,652.95,0.08430040893722303,97.05,0.08430040893722303,186075.0,1.80409466704627e-05,41721.5498046875,5.895717126469249e-06
AO090003001326,0.0,0.6760767000126631,750.0,0.6760767000126631,0.0,0.0,551549.09375,0.00017067198280537198
AO090023000698,0.0,0.41286646586604103,471.8999999999999,0.41286646586604103,0.0,0.0,317570.2708333333,7.684473644486207e-05
AO090003000005,0.0,0.3604933058463391,412.5666666666666,0.3604933058463391,0.0,0.0,1043890.2916666666,0.0002775180979155286
AO090011000717,27.75,0.27161507474100727,337.5,0.27161507474100727,15395.669921875,1.0170513154599807e-06,227727.046875,5.329733381434338e-05
AO090009000483,168.39999999999998,0.0795040446135904,93.60000000000001,0.0795040446135904,659227.5625,6.203953792441465e-05,467051.8125,0.00011181240188041625
AO090701000002,0.0,0.40444317767659926,500.0,0.40444317767659926,0.0,0.0,192132.9140625,4.181916647306788e-05
AO090001000083,23.633333333333336,0.2550279824916159,280.7333333333333,0.2550279824916159,1020805.8333333334,9.780948317495367e-05,14549990.333333334,0.004308141947028984
AO090011000782,24.6,0.22713843097717337,304.53333333333336,0.22713843097717337,25611.4375,2.2115110594911295e-06,474478.6979166667,9.355696031146297e-05
AO090026000145,51.0,0.06557279639461427,73.36666666666666,0.06557279639461427,16132.1923828125,1.2547882508264214e-06,29544.269856770832,5.329867510658553e-06
AO090005001595,15.299999999999999,0.17847411981205694,215.63333333333333,0.17847411981205694,22169.891927083332,1.7065732058295747e-06,404337.84375,9.418455854738654e-05
AO090124000065,0.0,0.4163605657403681,483.4666666666667,0.4163605657403681,0.0,0.0,770197.2291666666,0.00019176033453163896
AO090701000517,13.4,0.062170401165603524,77.73333333333333,0.062170401165603524,117700.39322916667,1.1125380379184977e-05,928375.2291666666,0.00021559424992408126
AO090005001467,45.050000000000004,0.039227636139712425,46.5,0.039227636139712425,23263.39892578125,1.8224587005912614e-06,31955.80078125,4.622812669986781e-06
AO090001000240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090005001351,0.0,0.4257953073256653,494.5333333333333,0.4257953073256653,0.0,0.0,1721378.8333333333,0.0004470337079883562
AO090026000292,0.0,0.4121566667405349,500.0,0.4121566667405349,0.0,0.0,113606.26041666667,2.396382433404489e-05
AO090701000885,30.166666666666668,0.02875280659307658,33.66666666666667,0.02875280659307658,18154.256184895832,1.3066453901229926e-06,25059.973307291668,2.8785762040717017e-06
AO090010000210,0.0,0.19719060419796017,219.96666666666667,0.19719060419796017,0.0,0.0,363865.46875,9.185874522727739e-05
AO090009000211,0.0,0.3602337460275706,386.6333333333334,0.3602337460275706,0.0,0.0,99502.71354166667,2.2819628790443016e-05
AO090010000764,0.0,0.31672037612650367,366.6333333333334,0.31672037612650367,0.0,0.0,274342.6302083333,6.714402253609583e-05
AO090026000815,0.0,0.45965791801482436,499.96666666666664,0.45965791801482436,0.0,0.0,62588.920572916664,1.3062459023336183e-05
AO090026000452,0.0,0.16528928637776322,195.79999999999998,0.16528928637776322,0.0,0.0,408783.2604166667,0.00010175099147186615
AO090009000474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090701000742,0.0,0.2423656487531671,363.7,0.2423656487531671,0.0,0.0,123826.1015625,1.9786138917392197e-05
AO090011000875,0.0,0.39845122018726725,500.0,0.39845122018726725,0.0,0.0,118656.76953125,2.2837194507179675e-05
AO090010000689,0.0,0.5754100546739566,863.2,0.5754100546739566,0.0,0.0,367855.3125,6.218692478637391e-05
AO090020000676,31.166666666666668,0.10006370526439812,113.16666666666667,0.10006370526439812,100690.44921875,8.877328358174848e-06,426750.7708333333,0.00010740678973361948
AO090026000785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090102000585,0.0,0.32684504728423946,378.40000000000003,0.32684504728423946,0.0,0.0,269890.0677083333,6.431181518739064e-05
AO090011000446,0.0,0.41403747157583015,484.8999999999999,0.41403747157583015,0.0,0.0,446362.0729166667,0.00011112983815346417
AO090005001272,0.0,0.4113200908947517,500.0,0.4113200908947517,0.0,0.0,247141.36458333334,5.361637074962156e-05
AO090011000364,76.93333333333334,0.0818775836778237,123.0,0.0818775836778237,32377.429036458332,2.6871554733361294e-06,77128.75,1.1672338128366031e-05
AO090005001653,110.96666666666665,0.0,0.0,0.0,2467558.4166666665,0.00023345295244865566,0.0,0.0
AO090020000279,0.0,0.09223346634878471,105.5,0.09223346634878471,0.0,0.0,173314.89583333334,4.355606178353634e-05
AO090011000866,356.1,0.0,0.0,0.0,231284.1171875,2.111288043786679e-05,0.0,0.0
AO090102000239,0.0,0.40038160830891684,488.3333333333333,0.40038160830891684,0.0,0.0,2738919.4166666665,0.0006492990080175558
AO090113000083,186.9333333333333,0.1209187839885459,139.79999999999998,0.1209187839885459,272400.0520833333,2.5593550173221024e-05,260036.56770833334,6.214333195054107e-05
AO090005000892,12.666666666666666,0.20742538451780346,250.03333333333333,0.20742538451780346,41733.68359375,3.6372606480016787e-06,1093579.3333333333,0.00025871728587893825
AO090102000136,0.0,0.06227496999599946,93.6,0.06227496999599946,0.0,0.0,249908.90625,4.1693393310328515e-05
AO090701000577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090011000174,0.0,0.3109747452188913,364.9666666666667,0.3109747452188913,0.0,0.0,215902.13541666666,4.93053919821632e-05
AO090103000169,0.0,0.3553887946440078,411.76666666666665,0.3553887946440078,0.0,0.0,174460.7890625,3.8819784119157356e-05
AO090103000170,0.0,0.3826432273534679,500.0,0.3826432273534679,0.0,0.0,203146.875,4.0289588253128195e-05
AO090120000041,0.0,0.4240291650850067,500.0,0.4240291650850067,0.0,0.0,190067.70833333334,4.228160637240776e-05
AO090020000555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090020000013,0.0,0.3875872872058561,445.1666666666667,0.3875872872058561,0.0,0.0,79803.23697916667,1.700641585505963e-05
AO090001000710,37.56666666666667,0.3407117260625112,427.73333333333335,0.3407117260625112,14120.47998046875,9.805918984796176e-07,219409.83333333334,4.8357931309674085e-05
AO090003000975,13.0,0.07414804860515904,95.66666666666667,0.07414804860515904,14656.770345052084,9.901690434047669e-07,146615.48697916666,2.8016765592585334e-05
AO090023000946,9.5,0.0,0.0,0.0,15860.4814453125,1.2284217948567633e-06,0.0,0.0
AO090038000296,0.0,0.4342991080155221,500.0,0.4342991080155221,0.0,0.0,123687.83072916667,2.7889309784577686e-05
AO090023000365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090001000196,0.0,0.29004611451305334,328.3333333333333,0.29004611451305334,0.0,0.0,84646.28645833333,1.8486135445894083e-05
AO090001000192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090038000451,0.0,0.30133949648358466,368.20000000000005,0.30133949648358466,0.0,0.0,266329.0260416667,5.971968647673816e-05
AO090005001491,0.0,0.22062486287859784,257.3333333333333,0.22062486287859784,0.0,0.0,168915.20833333334,3.9702131787816324e-05
AO090120000273,0.0,0.39805040130977504,500.0,0.39805040130977504,0.0,0.0,107436.52994791667,2.074243607614037e-05
AO090120000078,0.0,0.3626100057603486,414.0,0.3626100057603486,0.0,0.0,152041.13541666666,3.618948498582479e-05
AO090010000562,80.63333333333334,0.045944274796603714,57.833333333333336,0.045944274796603714,52449.932291666664,4.616710066095327e-06,48272.276692708336,8.586533570901316e-06
AO090001000293,49.20000000000001,0.033399577719410094,40.36666666666667,0.033399577719410094,114643.02734375,1.0595188592152008e-05,119041.84375,2.669304386503213e-05
AO090023000500,0.0,0.41803168389621853,500.0,0.41803168389621853,0.0,0.0,95201.65885416667,1.9945379974722744e-05
AO090023000303,0.0,0.41659096374256716,489.26666666666665,0.41659096374256716,0.0,0.0,203549.06770833334,4.7281686188845006e-05
AO090026000443,295.35,0.0,0.0,0.0,38368.0927734375,3.137824979807531e-06,0.0,0.0
AO090011000493,0.0,0.10017026176093902,109.7,0.10017026176093902,0.0,0.0,117388.15299479167,2.8450821377476367e-05
AO090701000149,65.7,0.3175004549711539,374.0666666666666,0.3175004549711539,13800.8740234375,8.610802644786036e-07,95732.1796875,2.0472316552510716e-05
AO090010000464,0.0,0.3831227685257457,449.5,0.3831227685257457,0.0,0.0,132962.21875,2.9658872864264787e-05
AO090009000715,0.0,0.2032903166702343,246.20000000000002,0.2032903166702343,0.0,0.0,539966.5208333334,0.0001274037484861502
AO090001000350,19.633333333333336,0.019380295576937403,22.666666666666668,0.019380295576937403,20924.944010416668,1.5500138217948308e-06,29357.668619791668,4.050940327317581e-06
AO090026000725,0.0,0.45148443161445867,500.0,0.45148443161445867,0.0,0.0,269574.4947916667,6.852641080004811e-05
AO090012000802,0.0,0.3550471028963538,424.8666666666666,0.3550471028963538,0.0,0.0,187327.96875,4.3105456783995816e-05
AO090001000075,110.19999999999999,0.2548016001623276,310.59999999999997,0.2548016001623276,101320.115234375,9.68433278168721e-06,390936.1770833333,9.004690672927991e-05
AO090005001355,105.39999999999999,0.12268302440325377,184.2,0.12268302440325377,39846.0419921875,3.2374266415415354e-06,95751.8671875,1.4908158959186072e-05
AO090003000247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AO090001000680,0.0,0.30959626885074226,389.3333333333333,0.30959626885074226,0.0,0.0,98185.55729166667,1.8527539953110466e-05
AO090020000232,265.26666666666665,0.0,0.0,0.0,233338.90625,2.1829697726105232e-05,0.0,0.0
